"sampleobscore_id";"sampleobscore_key";"varname";"sort";"vartype_key";"datatype_key";"relatedvarnames";"vartypedetail_key";"label_en";"name_en";"label_nl";"name_nl";"zeroallowed";"significantdecimals";"formula";"samplegroup_key";"unit_key";"extensions";"sampleobsprop_id"
29019;"dehp";"dehp";100170;"derived";"decimal";"mehp;oxomehp;ohmehp";"derived formula";"";"Sum DEHP metabolites";"";"Som DEHP metabolieten";;;"mehp [µg/L] + oxomehp [µg/L] + ohmehp [µg/L]";"breast milk";"µg/L";"";""
29019;"dehp";"dehp";100170;"derived";"decimal";"mehp;oxomehp;ohmehp";"derived formula";"";"Sum DEHP metabolites";"";"Som DEHP metabolieten";;;"mehp [µg/L] + oxomehp [µg/L] + ohmehp [µg/L]";"amniotic fluid";"µg/L";"";""
29019;"dehp";"dehp";100170;"derived";"decimal";"mehp;oxomehp;ohmehp";"derived formula";"";"Sum DEHP metabolites";"";"Som DEHP metabolieten";;;"mehp [µg/L] + oxomehp [µg/L] + ohmehp [µg/L]";"cord blood";"µg/L";"";""
29019;"dehp";"dehp";100170;"derived";"decimal";"mehp;oxomehp;ohmehp";"derived formula";"";"Sum DEHP metabolites";"";"Som DEHP metabolieten";;;"mehp [µg/L] + oxomehp [µg/L] + ohmehp [µg/L]";"saliva/sputum";"µg/L";"";""
29019;"dehp";"dehp";100170;"derived";"decimal";"mehp;oxomehp;ohmehp";"derived formula";"";"Sum DEHP metabolites";"";"Som DEHP metabolieten";;;"mehp [ng/g] + oxomehp [ng/g] + ohmehp [ng/g]";"hair";"ng/g";"";""
29019;"dehp";"dehp";100170;"derived";"decimal";"mehp;oxomehp;ohmehp";"derived formula";"";"Sum DEHP metabolites";"";"Som DEHP metabolieten";;;"mehp [ng/g] + oxomehp [ng/g] + ohmehp [ng/g]";"placenta tissue";"ng/g";"";""
29019;"dehp";"dehp";100170;"derived";"decimal";"mehp;oxomehp;ohmehp";"derived formula";"";"Sum DEHP metabolites";"";"Som DEHP metabolieten";;;"mehp [µg/L] + oxomehp [µg/L] + ohmehp [µg/L]";"bloodcells";"µg/L";"";""
29020;"tbph";"tbph";10709;"measured";"decimal";;"measured";"2,4,6-TBP";"2,4,6-Tribromophenol";"";"2,4,6-tribroomfenol";;;"";"nail";"ng/g";"";""
29020;"tbph";"tbph";10709;"measured";"decimal";;"measured";"2,4,6-TBP";"2,4,6-Tribromophenol";"";"2,4,6-tribroomfenol";;;"";"amniotic fluid";"µg/L";"";""
29020;"tbph";"tbph";10709;"measured";"decimal";;"measured";"2,4,6-TBP";"2,4,6-Tribromophenol";"";"2,4,6-tribroomfenol";;;"";"cord blood";"µg/L";"lip";""
29020;"tbph";"tbph";10709;"measured";"decimal";;"measured";"2,4,6-TBP";"2,4,6-Tribromophenol";"";"2,4,6-tribroomfenol";;;"";"saliva/sputum";"µg/L";"";""
29020;"tbph";"tbph";10709;"measured";"decimal";;"measured";"2,4,6-TBP";"2,4,6-Tribromophenol";"";"2,4,6-tribroomfenol";;;"";"hair";"ng/g";"";""
29020;"tbph";"tbph";10709;"measured";"decimal";;"measured";"2,4,6-TBP";"2,4,6-Tribromophenol";"";"2,4,6-tribroomfenol";;;"";"placenta tissue";"ng/g";"";""
29020;"tbph";"tbph";10709;"measured";"decimal";;"measured";"2,4,6-TBP";"2,4,6-Tribromophenol";"";"2,4,6-tribroomfenol";;;"";"bloodcells";"µg/L";"";""
29021;"summinch";"summinch";10500;"derived";"decimal";"mcoch;mhnch";"derived formula";"";"mcoch + mhnch";"";"mcoch + mhnch";;;"mcoch [µg/L] + mhnch [µg/L]";"blood";"µg/L";"mol";""
29021;"summinch";"summinch";10500;"derived";"decimal";"mcoch;mhnch";"derived formula";"";"mcoch + mhnch";"";"mcoch + mhnch";;;"mcoch [µg/L] + mhnch [µg/L]";"breast milk";"µg/L";"mol";""
29021;"summinch";"summinch";10500;"derived";"decimal";"mcoch;mhnch";"derived formula";"";"mcoch + mhnch";"";"mcoch + mhnch";;;"mcoch [ng/g] + mhnch [ng/g]";"nail";"ng/g";"mol";""
29021;"summinch";"summinch";10500;"derived";"decimal";"mcoch;mhnch";"derived formula";"";"mcoch + mhnch";"";"mcoch + mhnch";;;"mcoch [µg/L] + mhnch [µg/L]";"amniotic fluid";"µg/L";"mol";""
29021;"summinch";"summinch";10500;"derived";"decimal";"mcoch;mhnch";"derived formula";"";"mcoch + mhnch";"";"mcoch + mhnch";;;"mcoch [µg/L] + mhnch [µg/L]";"cord blood";"µg/L";"mol";""
29021;"summinch";"summinch";10500;"derived";"decimal";"mcoch;mhnch";"derived formula";"";"mcoch + mhnch";"";"mcoch + mhnch";;;"mcoch [µg/L] + mhnch [µg/L]";"saliva/sputum";"µg/L";"mol";""
29021;"summinch";"summinch";10500;"derived";"decimal";"mcoch;mhnch";"derived formula";"";"mcoch + mhnch";"";"mcoch + mhnch";;;"mcoch [ng/g] + mhnch [ng/g]";"hair";"ng/g";"mol";""
29021;"summinch";"summinch";10500;"derived";"decimal";"mcoch;mhnch";"derived formula";"";"mcoch + mhnch";"";"mcoch + mhnch";;;"mcoch [ng/g] + mhnch [ng/g]";"placenta tissue";"ng/g";"mol";""
29021;"summinch";"summinch";10500;"derived";"decimal";"mcoch;mhnch";"derived formula";"";"mcoch + mhnch";"";"mcoch + mhnch";;;"mcoch [µg/L] + mhnch [µg/L]";"bloodcells";"µg/L";"mol";""
29022;"ias";"ias";11654;"derived";"decimal";"asthree;asfive";"derived formula";"";"asthree + asfive";"";"asthree + asfive";;;"asthree [ng/g] + asfive [ng/g]";"nail";"ng/g";"mol";""
29022;"ias";"ias";11654;"derived";"decimal";"asthree;asfive";"derived formula";"";"asthree + asfive";"";"asthree + asfive";;;"asthree [µg/L] + asfive [µg/L]";"amniotic fluid";"µg/L";"mol";""
29022;"ias";"ias";11654;"derived";"decimal";"asthree;asfive";"derived formula";"";"asthree + asfive";"";"asthree + asfive";;;"asthree [µg/L] + asfive [µg/L]";"saliva/sputum";"µg/L";"mol";""
29022;"ias";"ias";11654;"derived";"decimal";"asthree;asfive";"derived formula";"";"asthree + asfive";"";"asthree + asfive";;;"asthree [ng/g] + asfive [ng/g]";"hair";"ng/g";"mol";""
29022;"ias";"ias";11654;"derived";"decimal";"asthree;asfive";"derived formula";"";"asthree + asfive";"";"asthree + asfive";;;"asthree [ng/g] + asfive [ng/g]";"placenta tissue";"ng/g";"mol";""
29022;"ias";"ias";11654;"derived";"decimal";"asthree;asfive";"derived formula";"";"asthree + asfive";"";"asthree + asfive";;;"asthree [µg/L] + asfive [µg/L]";"bloodcells";"µg/L";"mol";""
29024;"lpfhxs_perc";"lpfhxs_perc";10656;"derived";"decimal";"pfhxs;lbpfhxs";"derived formula";"%L-PFHxS";"Percentage Linear Perfluorohexane sulfonic acid";"%PFHxS";"Percentage Lineair Perfluoro-n-hexaansulfonzuur";;;"round( pfhxs [µg/L] / lbpfhxs [µg/L] * 100,2)";"breast milk";"%";"";""
29024;"lpfhxs_perc";"lpfhxs_perc";10656;"derived";"decimal";"pfhxs;lbpfhxs";"derived formula";"%L-PFHxS";"Percentage Linear Perfluorohexane sulfonic acid";"%PFHxS";"Percentage Lineair Perfluoro-n-hexaansulfonzuur";;;"round( pfhxs [ng/g] / lbpfhxs [ng/g] * 100,2)";"nail";"%";"";""
29024;"lpfhxs_perc";"lpfhxs_perc";10656;"derived";"decimal";"pfhxs;lbpfhxs";"derived formula";"%L-PFHxS";"Percentage Linear Perfluorohexane sulfonic acid";"%PFHxS";"Percentage Lineair Perfluoro-n-hexaansulfonzuur";;;"round( pfhxs [µg/L] / lbpfhxs [µg/L] * 100,2)";"amniotic fluid";"%";"";""
29024;"lpfhxs_perc";"lpfhxs_perc";10656;"derived";"decimal";"pfhxs;lbpfhxs";"derived formula";"%L-PFHxS";"Percentage Linear Perfluorohexane sulfonic acid";"%PFHxS";"Percentage Lineair Perfluoro-n-hexaansulfonzuur";;;"round( pfhxs [µg/L] / lbpfhxs [µg/L] * 100,2)";"cord blood";"%";"";""
29024;"lpfhxs_perc";"lpfhxs_perc";10656;"derived";"decimal";"pfhxs;lbpfhxs";"derived formula";"%L-PFHxS";"Percentage Linear Perfluorohexane sulfonic acid";"%PFHxS";"Percentage Lineair Perfluoro-n-hexaansulfonzuur";;;"round( pfhxs [µg/L] / lbpfhxs [µg/L] * 100,2)";"saliva/sputum";"%";"";""
29024;"lpfhxs_perc";"lpfhxs_perc";10656;"derived";"decimal";"pfhxs;lbpfhxs";"derived formula";"%L-PFHxS";"Percentage Linear Perfluorohexane sulfonic acid";"%PFHxS";"Percentage Lineair Perfluoro-n-hexaansulfonzuur";;;"round( pfhxs [ng/g] / lbpfhxs [ng/g] * 100,2)";"hair";"%";"";""
29024;"lpfhxs_perc";"lpfhxs_perc";10656;"derived";"decimal";"pfhxs;lbpfhxs";"derived formula";"%L-PFHxS";"Percentage Linear Perfluorohexane sulfonic acid";"%PFHxS";"Percentage Lineair Perfluoro-n-hexaansulfonzuur";;;"round( pfhxs [ng/g] / lbpfhxs [ng/g] * 100,2)";"placenta tissue";"%";"";""
29024;"lpfhxs_perc";"lpfhxs_perc";10656;"derived";"decimal";"pfhxs;lbpfhxs";"derived formula";"%L-PFHxS";"Percentage Linear Perfluorohexane sulfonic acid";"%PFHxS";"Percentage Lineair Perfluoro-n-hexaansulfonzuur";;;"round( pfhxs [µg/L] / lbpfhxs [µg/L] * 100,2)";"bloodcells";"%";"";""
29025;"lpfoa_perc";"lpfoa_perc";10659;"derived";"decimal";"pfoa;lbpfoa";"derived formula";"% L-PFOA";"Percentage Linear Perfluorooctanoic acid";"%PFOA";"Percentage Lineair Perfluoro-n-octaanzuur";;;"round(pfoa [µg/L] / lbpfoa [µg/L] *100,2)";"breast milk";"µg/L";"";""
29025;"lpfoa_perc";"lpfoa_perc";10659;"derived";"decimal";"pfoa;lbpfoa";"derived formula";"% L-PFOA";"Percentage Linear Perfluorooctanoic acid";"%PFOA";"Percentage Lineair Perfluoro-n-octaanzuur";;;"round(pfoa [ng/g] / lbpfoa [ng/g] *100,2)";"nail";"ng/g";"";""
29025;"lpfoa_perc";"lpfoa_perc";10659;"derived";"decimal";"pfoa;lbpfoa";"derived formula";"% L-PFOA";"Percentage Linear Perfluorooctanoic acid";"%PFOA";"Percentage Lineair Perfluoro-n-octaanzuur";;;"round(pfoa [µg/L] / lbpfoa [µg/L] *100,2)";"amniotic fluid";"µg/L";"";""
29025;"lpfoa_perc";"lpfoa_perc";10659;"derived";"decimal";"pfoa;lbpfoa";"derived formula";"% L-PFOA";"Percentage Linear Perfluorooctanoic acid";"%PFOA";"Percentage Lineair Perfluoro-n-octaanzuur";;;"round(pfoa [µg/L] / lbpfoa [µg/L] *100,2)";"cord blood";"µg/L";"";""
29025;"lpfoa_perc";"lpfoa_perc";10659;"derived";"decimal";"pfoa;lbpfoa";"derived formula";"% L-PFOA";"Percentage Linear Perfluorooctanoic acid";"%PFOA";"Percentage Lineair Perfluoro-n-octaanzuur";;;"round(pfoa [µg/L] / lbpfoa [µg/L] *100,2)";"saliva/sputum";"µg/L";"";""
29025;"lpfoa_perc";"lpfoa_perc";10659;"derived";"decimal";"pfoa;lbpfoa";"derived formula";"% L-PFOA";"Percentage Linear Perfluorooctanoic acid";"%PFOA";"Percentage Lineair Perfluoro-n-octaanzuur";;;"round(pfoa [ng/g] / lbpfoa [ng/g] *100,2)";"hair";"ng/g";"";""
29025;"lpfoa_perc";"lpfoa_perc";10659;"derived";"decimal";"pfoa;lbpfoa";"derived formula";"% L-PFOA";"Percentage Linear Perfluorooctanoic acid";"%PFOA";"Percentage Lineair Perfluoro-n-octaanzuur";;;"round(pfoa [ng/g] / lbpfoa [ng/g] *100,2)";"placenta tissue";"ng/g";"";""
29025;"lpfoa_perc";"lpfoa_perc";10659;"derived";"decimal";"pfoa;lbpfoa";"derived formula";"% L-PFOA";"Percentage Linear Perfluorooctanoic acid";"%PFOA";"Percentage Lineair Perfluoro-n-octaanzuur";;;"round(pfoa [µg/L] / lbpfoa [µg/L] *100,2)";"bloodcells";"µg/L";"";""
29026;"dcpa";"dcpa";12511;"measured";"decimal";;"measured";"";"2,4-dichlorophenoxyacetic acid";"2,4-D";"2,4-dichloorfenoxyazijnzuur";;;"";"breast milk";"µg/L";"";""
29026;"dcpa";"dcpa";12511;"measured";"decimal";;"measured";"";"2,4-dichlorophenoxyacetic acid";"2,4-D";"2,4-dichloorfenoxyazijnzuur";;;"";"nail";"ng/g";"";""
29026;"dcpa";"dcpa";12511;"measured";"decimal";;"measured";"";"2,4-dichlorophenoxyacetic acid";"2,4-D";"2,4-dichloorfenoxyazijnzuur";;;"";"amniotic fluid";"µg/L";"";""
29026;"dcpa";"dcpa";12511;"measured";"decimal";;"measured";"";"2,4-dichlorophenoxyacetic acid";"2,4-D";"2,4-dichloorfenoxyazijnzuur";;;"";"cord blood";"µg/L";"";""
29026;"dcpa";"dcpa";12511;"measured";"decimal";;"measured";"";"2,4-dichlorophenoxyacetic acid";"2,4-D";"2,4-dichloorfenoxyazijnzuur";;;"";"saliva/sputum";"µg/L";"";""
29026;"dcpa";"dcpa";12511;"measured";"decimal";;"measured";"";"2,4-dichlorophenoxyacetic acid";"2,4-D";"2,4-dichloorfenoxyazijnzuur";;;"";"hair";"ng/g";"";""
29026;"dcpa";"dcpa";12511;"measured";"decimal";;"measured";"";"2,4-dichlorophenoxyacetic acid";"2,4-D";"2,4-dichloorfenoxyazijnzuur";;;"";"placenta tissue";"ng/g";"";""
29026;"dcpa";"dcpa";12511;"measured";"decimal";;"measured";"";"2,4-dichlorophenoxyacetic acid";"2,4-D";"2,4-dichloorfenoxyazijnzuur";;;"";"bloodcells";"µg/L";"";""
29027;"mhghg";"mhghg";11654;"derived";"decimal";"mhg;hg";"derived formula";"";"Ratio of MeHg and Hg";"";"Ratio van MeHg en Hg";;;"mhg [ng/g] / hg [ng/g]";"nail";"-";"";""
29027;"mhghg";"mhghg";11654;"derived";"decimal";"mhg;hg";"derived formula";"";"Ratio of MeHg and Hg";"";"Ratio van MeHg en Hg";;;"mhg [µg/L] / hg [µg/L]";"amniotic fluid";"-";"";""
29027;"mhghg";"mhghg";11654;"derived";"decimal";"mhg;hg";"derived formula";"";"Ratio of MeHg and Hg";"";"Ratio van MeHg en Hg";;;"mhg [µg/L] / hg [µg/L]";"saliva/sputum";"-";"";""
29027;"mhghg";"mhghg";11654;"derived";"decimal";"mhg;hg";"derived formula";"";"Ratio of MeHg and Hg";"";"Ratio van MeHg en Hg";;;"mhg [ng/g] / hg [ng/g]";"placenta tissue";"-";"";""
29027;"mhghg";"mhghg";11654;"derived";"decimal";"mhg;hg";"derived formula";"";"Ratio of MeHg and Hg";"";"Ratio van MeHg en Hg";;;"mhg [µg/L] / hg [µg/L]";"bloodcells";"-";"";""
29028;"fourtda";"fourtda";11429;"measured";"decimal";;"measured";"2,4 TDA";"2,4-toluenediamine";"";"2,4-tolueendiamine";;;"";"blood";"µg/L";"";""
29028;"fourtda";"fourtda";11429;"measured";"decimal";;"measured";"2,4 TDA";"2,4-toluenediamine";"";"2,4-tolueendiamine";;;"";"breast milk";"µg/L";"";""
29028;"fourtda";"fourtda";11429;"measured";"decimal";;"measured";"2,4 TDA";"2,4-toluenediamine";"";"2,4-tolueendiamine";;;"";"nail";"ng/g";"";""
29028;"fourtda";"fourtda";11429;"measured";"decimal";;"measured";"2,4 TDA";"2,4-toluenediamine";"";"2,4-tolueendiamine";;;"";"amniotic fluid";"µg/L";"";""
29028;"fourtda";"fourtda";11429;"measured";"decimal";;"measured";"2,4 TDA";"2,4-toluenediamine";"";"2,4-tolueendiamine";;;"";"cord blood";"µg/L";"";""
29028;"fourtda";"fourtda";11429;"measured";"decimal";;"measured";"2,4 TDA";"2,4-toluenediamine";"";"2,4-tolueendiamine";;;"";"saliva/sputum";"µg/L";"";""
29028;"fourtda";"fourtda";11429;"measured";"decimal";;"measured";"2,4 TDA";"2,4-toluenediamine";"";"2,4-tolueendiamine";;;"";"hair";"ng/g";"";""
29028;"fourtda";"fourtda";11429;"measured";"decimal";;"measured";"2,4 TDA";"2,4-toluenediamine";"";"2,4-tolueendiamine";;;"";"placenta tissue";"ng/g";"";""
29028;"fourtda";"fourtda";11429;"measured";"decimal";;"measured";"2,4 TDA";"2,4-toluenediamine";"";"2,4-tolueendiamine";;;"";"bloodcells";"µg/L";"";""
29029;"twofivedcha";"twofivedcha";11423;"measured";"decimal";;"measured";"2,5DChA";"2,5-Dichloroaniline";"";"2,5-dichlooraniline";;;"";"blood";"µg/L";"";""
29029;"twofivedcha";"twofivedcha";11423;"measured";"decimal";;"measured";"2,5DChA";"2,5-Dichloroaniline";"";"2,5-dichlooraniline";;;"";"breast milk";"µg/L";"";""
29029;"twofivedcha";"twofivedcha";11423;"measured";"decimal";;"measured";"2,5DChA";"2,5-Dichloroaniline";"";"2,5-dichlooraniline";;;"";"nail";"ng/g";"";""
29029;"twofivedcha";"twofivedcha";11423;"measured";"decimal";;"measured";"2,5DChA";"2,5-Dichloroaniline";"";"2,5-dichlooraniline";;;"";"amniotic fluid";"µg/L";"";""
29029;"twofivedcha";"twofivedcha";11423;"measured";"decimal";;"measured";"2,5DChA";"2,5-Dichloroaniline";"";"2,5-dichlooraniline";;;"";"cord blood";"µg/L";"";""
29029;"twofivedcha";"twofivedcha";11423;"measured";"decimal";;"measured";"2,5DChA";"2,5-Dichloroaniline";"";"2,5-dichlooraniline";;;"";"saliva/sputum";"µg/L";"";""
29029;"twofivedcha";"twofivedcha";11423;"measured";"decimal";;"measured";"2,5DChA";"2,5-Dichloroaniline";"";"2,5-dichlooraniline";;;"";"hair";"ng/g";"";""
29029;"twofivedcha";"twofivedcha";11423;"measured";"decimal";;"measured";"2,5DChA";"2,5-Dichloroaniline";"";"2,5-dichlooraniline";;;"";"placenta tissue";"ng/g";"";""
29029;"twofivedcha";"twofivedcha";11423;"measured";"decimal";;"measured";"2,5DChA";"2,5-Dichloroaniline";"";"2,5-dichlooraniline";;;"";"bloodcells";"µg/L";"";""
29030;"sumpcb";"sumpcb";150057;"derived";"decimal";"pcb138;pcb153;pcb180";"derived formula";"";"pcb138 + pcb153 + pcb180";"";"pcb138 + pcb153 + pcb180";;;"pcb138 [µg/L] + pcb153 [µg/L] + pcb180 [µg/L]";"urine";"µg/L";"";""
29030;"sumpcb";"sumpcb";150057;"derived";"decimal";"pcb138;pcb153;pcb180";"derived formula";"";"pcb138 + pcb153 + pcb180";"";"pcb138 + pcb153 + pcb180";;;"pcb138 [µg/L] + pcb153 [µg/L] + pcb180 [µg/L]";"breast milk";"µg/L";"";""
29030;"sumpcb";"sumpcb";150057;"derived";"decimal";"pcb138;pcb153;pcb180";"derived formula";"";"pcb138 + pcb153 + pcb180";"";"pcb138 + pcb153 + pcb180";;;"pcb138 [ng/g] + pcb153 [ng/g] + pcb180 [ng/g]";"nail";"ng/g";"";""
29030;"sumpcb";"sumpcb";150057;"derived";"decimal";"pcb138;pcb153;pcb180";"derived formula";"";"pcb138 + pcb153 + pcb180";"";"pcb138 + pcb153 + pcb180";;;"pcb138 [µg/L] + pcb153 [µg/L] + pcb180 [µg/L]";"amniotic fluid";"µg/L";"";""
29030;"sumpcb";"sumpcb";150057;"derived";"decimal";"pcb138;pcb153;pcb180";"derived formula";"";"pcb138 + pcb153 + pcb180";"";"pcb138 + pcb153 + pcb180";;;"pcb138 [µg/L] + pcb153 [µg/L] + pcb180 [µg/L]";"cord blood";"µg/L";"lip";""
29030;"sumpcb";"sumpcb";150057;"derived";"decimal";"pcb138;pcb153;pcb180";"derived formula";"";"pcb138 + pcb153 + pcb180";"";"pcb138 + pcb153 + pcb180";;;"pcb138 [µg/L] + pcb153 [µg/L] + pcb180 [µg/L]";"saliva/sputum";"µg/L";"";""
29030;"sumpcb";"sumpcb";150057;"derived";"decimal";"pcb138;pcb153;pcb180";"derived formula";"";"pcb138 + pcb153 + pcb180";"";"pcb138 + pcb153 + pcb180";;;"pcb138 [ng/g] + pcb153 [ng/g] + pcb180 [ng/g]";"hair";"ng/g";"";""
29030;"sumpcb";"sumpcb";150057;"derived";"decimal";"pcb138;pcb153;pcb180";"derived formula";"";"pcb138 + pcb153 + pcb180";"";"pcb138 + pcb153 + pcb180";;;"pcb138 [ng/g] + pcb153 [ng/g] + pcb180 [ng/g]";"placenta tissue";"ng/g";"";""
29030;"sumpcb";"sumpcb";150057;"derived";"decimal";"pcb138;pcb153;pcb180";"derived formula";"";"pcb138 + pcb153 + pcb180";"";"pcb138 + pcb153 + pcb180";;;"pcb138 [µg/L] + pcb153 [µg/L] + pcb180 [µg/L]";"bloodcells";"µg/L";"";""
29031;"sumpfhxspfos";"sumpfhxspfos";10651;"derived";"decimal";"pfhxs;pfos";"derived formula";"";"pfhxs + pfos";"";"pfhxs + pfos";;;"pfhxs [µg/L] + pfos [µg/L]";"breast milk";"µg/L";"mol";""
29031;"sumpfhxspfos";"sumpfhxspfos";10651;"derived";"decimal";"pfhxs;pfos";"derived formula";"";"pfhxs + pfos";"";"pfhxs + pfos";;;"pfhxs [ng/g] + pfos [ng/g]";"nail";"ng/g";"mol";""
29031;"sumpfhxspfos";"sumpfhxspfos";10651;"derived";"decimal";"pfhxs;pfos";"derived formula";"";"pfhxs + pfos";"";"pfhxs + pfos";;;"pfhxs [µg/L] + pfos [µg/L]";"amniotic fluid";"µg/L";"mol";""
29031;"sumpfhxspfos";"sumpfhxspfos";10651;"derived";"decimal";"pfhxs;pfos";"derived formula";"";"pfhxs + pfos";"";"pfhxs + pfos";;;"pfhxs [µg/L] + pfos [µg/L]";"saliva/sputum";"µg/L";"mol";""
29031;"sumpfhxspfos";"sumpfhxspfos";10651;"derived";"decimal";"pfhxs;pfos";"derived formula";"";"pfhxs + pfos";"";"pfhxs + pfos";;;"pfhxs [ng/g] + pfos [ng/g]";"hair";"ng/g";"mol";""
29031;"sumpfhxspfos";"sumpfhxspfos";10651;"derived";"decimal";"pfhxs;pfos";"derived formula";"";"pfhxs + pfos";"";"pfhxs + pfos";;;"pfhxs [ng/g] + pfos [ng/g]";"placenta tissue";"ng/g";"mol";""
29031;"sumpfhxspfos";"sumpfhxspfos";10651;"derived";"decimal";"pfhxs;pfos";"derived formula";"";"pfhxs + pfos";"";"pfhxs + pfos";;;"pfhxs [µg/L] + pfos [µg/L]";"bloodcells";"µg/L";"mol";""
29032;"perclpfos";"lpfos_perc";10662;"derived";"decimal";"pfos;lbpfos";"derived formula";"%L-PFOS";"Percentage Linear Perfluorooctane sulfonic acid";"%L-PFOS";"Percentage Lineair Perfluoro-n-octaansulfonzuur";;;"round( pfos [µg/L] / lbpfos [µg/L] * 100,2)";"breast milk";"%";"";""
29032;"perclpfos";"lpfos_perc";10662;"derived";"decimal";"pfos;lbpfos";"derived formula";"%L-PFOS";"Percentage Linear Perfluorooctane sulfonic acid";"%L-PFOS";"Percentage Lineair Perfluoro-n-octaansulfonzuur";;;"round( pfos [ng/g] / lbpfos [ng/g] * 100,2)";"nail";"%";"";""
29032;"perclpfos";"lpfos_perc";10662;"derived";"decimal";"pfos;lbpfos";"derived formula";"%L-PFOS";"Percentage Linear Perfluorooctane sulfonic acid";"%L-PFOS";"Percentage Lineair Perfluoro-n-octaansulfonzuur";;;"round( pfos [µg/L] / lbpfos [µg/L] * 100,2)";"amniotic fluid";"%";"";""
29032;"perclpfos";"lpfos_perc";10662;"derived";"decimal";"pfos;lbpfos";"derived formula";"%L-PFOS";"Percentage Linear Perfluorooctane sulfonic acid";"%L-PFOS";"Percentage Lineair Perfluoro-n-octaansulfonzuur";;;"round( pfos [µg/L] / lbpfos [µg/L] * 100,2)";"cord blood";"%";"";""
29032;"perclpfos";"lpfos_perc";10662;"derived";"decimal";"pfos;lbpfos";"derived formula";"%L-PFOS";"Percentage Linear Perfluorooctane sulfonic acid";"%L-PFOS";"Percentage Lineair Perfluoro-n-octaansulfonzuur";;;"round( pfos [µg/L] / lbpfos [µg/L] * 100,2)";"saliva/sputum";"%";"";""
29032;"perclpfos";"lpfos_perc";10662;"derived";"decimal";"pfos;lbpfos";"derived formula";"%L-PFOS";"Percentage Linear Perfluorooctane sulfonic acid";"%L-PFOS";"Percentage Lineair Perfluoro-n-octaansulfonzuur";;;"round( pfos [ng/g] / lbpfos [ng/g] * 100,2)";"hair";"%";"";""
29032;"perclpfos";"lpfos_perc";10662;"derived";"decimal";"pfos;lbpfos";"derived formula";"%L-PFOS";"Percentage Linear Perfluorooctane sulfonic acid";"%L-PFOS";"Percentage Lineair Perfluoro-n-octaansulfonzuur";;;"round( pfos [ng/g] / lbpfos [ng/g] * 100,2)";"placenta tissue";"%";"";""
29032;"perclpfos";"lpfos_perc";10662;"derived";"decimal";"pfos;lbpfos";"derived formula";"%L-PFOS";"Percentage Linear Perfluorooctane sulfonic acid";"%L-PFOS";"Percentage Lineair Perfluoro-n-octaansulfonzuur";;;"round( pfos [µg/L] / lbpfos [µg/L] * 100,2)";"bloodcells";"%";"";""
29033;"phean";"phean";110352;"derived";"decimal";"an;phe";"derived formula";"";"Anthracene + Phenanthrene";"";"Anthracene + Phenanthrene";0;;"an [µg/L] + phe [µg/L]";"blood";"µg/L";"";""
29033;"phean";"phean";110352;"derived";"decimal";"an;phe";"derived formula";"";"Anthracene + Phenanthrene";"";"Anthracene + Phenanthrene";0;;"an [µg/L] + phe [µg/L]";"breast milk";"µg/L";"";""
29033;"phean";"phean";110352;"derived";"decimal";"an;phe";"derived formula";"";"Anthracene + Phenanthrene";"";"Anthracene + Phenanthrene";0;;"an [ng/g] + phe [ng/g]";"nail";"ng/g";"";""
29033;"phean";"phean";110352;"derived";"decimal";"an;phe";"derived formula";"";"Anthracene + Phenanthrene";"";"Anthracene + Phenanthrene";0;;"an [µg/L] + phe [µg/L]";"amniotic fluid";"µg/L";"";""
29033;"phean";"phean";110352;"derived";"decimal";"an;phe";"derived formula";"";"Anthracene + Phenanthrene";"";"Anthracene + Phenanthrene";0;;"an [µg/L] + phe [µg/L]";"cord blood";"µg/L";"";""
29033;"phean";"phean";110352;"derived";"decimal";"an;phe";"derived formula";"";"Anthracene + Phenanthrene";"";"Anthracene + Phenanthrene";0;;"an [µg/L] + phe [µg/L]";"saliva/sputum";"µg/L";"";""
29033;"phean";"phean";110352;"derived";"decimal";"an;phe";"derived formula";"";"Anthracene + Phenanthrene";"";"Anthracene + Phenanthrene";0;;"an [ng/g] + phe [ng/g]";"hair";"ng/g";"";""
29033;"phean";"phean";110352;"derived";"decimal";"an;phe";"derived formula";"";"Anthracene + Phenanthrene";"";"Anthracene + Phenanthrene";0;;"an [ng/g] + phe [ng/g]";"placenta tissue";"ng/g";"";""
29033;"phean";"phean";110352;"derived";"decimal";"an;phe";"derived formula";"";"Anthracene + Phenanthrene";"";"Anthracene + Phenanthrene";0;;"an [µg/L] + phe [µg/L]";"bloodcells";"µg/L";"";""
29034;"ppddtppdde";"ppddtppdde";150058;"derived";"decimal";"ppddt;ppdde";"derived formula";"";"Ratio of p,p'-DDT and p,p'-DDE";"";"Ratio p,p'-DDT p,p'-DDE";;;"ppddt [µg/L] / ppdde [µg/L]";"urine";"-";"";""
29034;"ppddtppdde";"ppddtppdde";150058;"derived";"decimal";"ppddt;ppdde";"derived formula";"";"Ratio of p,p'-DDT and p,p'-DDE";"";"Ratio p,p'-DDT p,p'-DDE";;;"ppddt [µg/L] / ppdde [µg/L]";"breast milk";"-";"";""
29034;"ppddtppdde";"ppddtppdde";150058;"derived";"decimal";"ppddt;ppdde";"derived formula";"";"Ratio of p,p'-DDT and p,p'-DDE";"";"Ratio p,p'-DDT p,p'-DDE";;;"ppddt [ng/g] / ppdde [ng/g]";"nail";"-";"";""
