"sampleobsprop_id";"statsuse";"statswhat";"statsvalue";"statsprovenance_source";"statsprovenance_who";"samplegroup_key";"sampletype_key";"statsprovenance_source_detail";"statsprovenance_source_info";"varname"
53421;1;"p50";0.014;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs2RefAdolescents";"";"hocb187"
53424;1;"p50";0.000174798;"literature";"Fen (VITO)";"blood";;"https://www.cdc.gov/exposurereport/data_tables.html";"xxx is 24.9 (22.8-26.9) - LOD= 13.0 - unit= pg/g - matrix= Lipid adjusted";"hpcdd"
53424;1;"p95";0.000640926;"literature";"Fen (VITO)";"blood";;"https://www.cdc.gov/exposurereport/data_tables.html";"xxx is 91.3 (73.5-117) - LOD= 13.0 - unit= pg/g - matrix= Lipid adjusted";"hpcdd"
53446;1;"p50";0.169165;"country studies";"Hans Mol (Wageningen University)";"urine";;"SPRINT study from NL";"";"imidacloprid"
53446;1;"p95";0.1808545;"country studies";"Hans Mol (Wageningen University)";"urine";;"SPRINT study from NL";"";"imidacloprid"
53448;1;"p95";33.30298;"country studies";"Hans Mol (Wageningen University)";"urine";;"SPRINT study from NL";"";"imidaclopridolefin"
53448;1;"p50";6.3427;"country studies";"Hans Mol (Wageningen University)";"urine";;"SPRINT study from NL";"";"imidaclopridolefin"
53452;1;"p95";30.87;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood serum";"";"";"insulin"
53452;1;"p95";43.5;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood plasma";"";"";"insulin"
53452;1;"p50";8.64;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood serum";"";"";"insulin"
53452;1;"p50";12.15;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood plasma";"";"";"insulin"
53453;1;"p50";133.9;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs4RefAdolescents";"";"iod"
53453;1;"p95";337.1;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs4RefAdolescents";"";"iod"
53454;1;"p95";4e-04;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs3RefAdolescents";"";"ip"
53454;1;"p50";3e-04;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs3RefAdolescents";"";"ip"
53456;1;"p50";0.4;"literature";"Fen (VITO)";"urine";;"https://www.cdc.gov/exposurereport/data_tables.html";"xxx is <LOD - LOD= 0.4 - unit= µg/L - matrix= Urine";"ipp"
53456;1;"p95";0.4;"literature";"Fen (VITO)";"urine";;"https://www.cdc.gov/exposurereport/data_tables.html";"xxx is <LOD - LOD= 0.4 - unit= µg/L - matrix= Urine";"ipp"
53459;1;"p50";0.5;"literature";"Fen (VITO)";"urine";;"https://www.sciencedirect.com/science/article/abs/pii/S0013935120313992";"xxx is <LOD - LOQ= 0.5 - unit= µg/L - matrix= Urine";"iproppar"
53459;1;"p95";0.5;"literature";"Fen (VITO)";"urine";;"https://www.sciencedirect.com/science/article/abs/pii/S0013935120313992";"xxx is <LOD - LOQ= 0.5 - unit= µg/L - matrix= Urine";"iproppar"
53465;1;"p50";0.5;"literature";"Fen (VITO)";"urine";;"https://www.sciencedirect.com/science/article/abs/pii/S0013935120313992";"xxx is <LOD - LOQ= 0.5 - unit= µg/L - matrix= Urine";"isobip"
53465;1;"p95";0.5;"literature";"Fen (VITO)";"urine";;"https://www.sciencedirect.com/science/article/abs/pii/S0013935120313992";"xxx is <LOD - LOQ= 0.5 - unit= µg/L - matrix= Urine";"isobip"
53468;1;"p50";93.8;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood-whole blood";"";"";"kiss_cpg1"
53468;1;"p95";100;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood-whole blood";"";"";"kiss_cpg1"
53469;1;"p50";63.5;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood-whole blood";"";"";"kiss_cpg2"
53469;1;"p95";69.845;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood-whole blood";"";"";"kiss_cpg2"
53470;1;"p95";77.545;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood-whole blood";"";"";"kiss_cpg3"
53470;1;"p50";70.8;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood-whole blood";"";"";"kiss_cpg3"
53471;1;"p50";75.95;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood-whole blood";"";"";"kiss_cpg4"
53471;1;"p95";88.745;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood-whole blood";"";"";"kiss_cpg4"
53472;1;"p50";2223.5;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood serum";"";"";"kiss54"
53472;1;"p95";2493.2105;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood plasma";"";"";"kiss54"
53472;1;"p50";2269.17;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood plasma";"";"";"kiss54"
53472;1;"p95";2627.329;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood serum";"";"";"kiss54"
53673;1;"p50";94.4000015258789;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood serum";"";"";"ldl"
53673;1;"p95";140.372;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood plasma";"";"";"ldl"
53673;1;"p50";95.902;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood plasma";"";"";"ldl"
53673;1;"p95";135;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood serum";"";"";"ldl"
53674;1;"p50";6.715;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood serum";"";"";"leptin"
53674;1;"p95";35.2005;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood serum";"";"";"leptin"
53674;1;"p50";5.2;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood plasma";"";"";"leptin"
53674;1;"p95";26.58;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood plasma";"";"";"leptin"
53676;1;"p50";4.3;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood serum";"";"";"lh"
53676;1;"p95";17.505;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood serum";"";"";"lh"
53677;1;"p95";80.8000607341967;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs4RefAdolescents";"";"li"
53677;1;"p50";26.295491442878;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs4RefAdolescents";"";"li"
53678;1;"p95";1.93034978778797;"country studies";"Laura (VITO)";"blood";"blood-whole blood";"Flehs4RefAdolescents";"";"li"
53678;1;"p50";0.695246624926424;"country studies";"Laura (VITO)";"blood";"blood-whole blood";"Flehs4RefAdolescents";"";"li"
53681;1;"p95";1.6206;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood-whole blood";"";"";"line1"
53681;1;"p50";0.915;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood-whole blood";"";"";"line1"
53683;1;"max";900;"basic codebook Parc";"Laura (VITO)";"cord blood";;"";"";"lipid"
53683;1;"min";150;"basic codebook Parc";"Laura (VITO)";"cord blood";;"";"";"lipid"
53684;1;"max";900;"basic codebook Parc";"Laura (VITO)";"blood";;"";"";"lipid"
53684;1;"min";150;"basic codebook Parc";"Laura (VITO)";"blood";;"";"";"lipid"
53685;1;"min";680;"country studies";"Laura (VITO)";"breast milk";"breast milk";"Flemish 3xG";"";"lipid"
53685;1;"p95";6172;"country studies";"Laura (VITO)";"breast milk";"breast milk";"Flemish 3xG";"";"lipid"
53685;1;"max";14660;"country studies";"Laura (VITO)";"breast milk";"breast milk";"Flemish 3xG";"";"lipid"
53685;1;"p50";2790;"country studies";"Laura (VITO)";"breast milk";"breast milk";"Flemish 3xG";"";"lipid"
53686;1;"min";150;"basic codebook Parc";"Laura (VITO)";"blood";;"";"";"lipid_enz"
53686;1;"max";900;"basic codebook Parc";"Laura (VITO)";"blood";;"";"";"lipid_enz"
53688;1;"max";900;"basic codebook Parc";"Laura (VITO)";"cord blood";;"";"";"lipid_enz"
53688;1;"min";150;"basic codebook Parc";"Laura (VITO)";"cord blood";;"";"";"lipid_enz"
53698;1;"p95";6.10204;"country studies";"Hans Mol (Wageningen University)";"urine";;"SPRINT study from NL";"";"m650f01"
53698;1;"p50";2.2675;"country studies";"Hans Mol (Wageningen University)";"urine";;"SPRINT study from NL";"";"m650f01"
53704;1;"p50";2.3;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs4RefAdolescents";"";"mbzp"
53704;1;"p95";30.6;"HBM4EU aligned studies";"Laura (VITO)";"urine";"first morning urine";"";"";"mbzp"
53704;1;"p50";29;"country studies";"Laura (VITO)";"urine";"first morning urine";"Flehs2RefAdolescents";"";"mbzp"
53704;1;"p95";33.5;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs4RefAdolescents";"";"mbzp"
53704;1;"p50";21;"country studies";"Laura (VITO)";"urine";"first morning urine";"Flehs2RefAdults";"";"mbzp"
53704;1;"p50";16.64472;"HBM4EU existing studies";"Laura (VITO)";"urine";"urine 24h";"";"";"mbzp"
53704;1;"p95";30.23179;"HBM4EU existing studies";"Laura (VITO)";"urine";"random spot urine";"";"";"mbzp"
53704;1;"p95";21.66875;"HBM4EU aligned studies";"Laura (VITO)";"urine";"random spot urine";"";"";"mbzp"
53704;1;"p95";28.5;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs3RefAdolescents";"";"mbzp"
53704;1;"p95";164;"country studies";"Laura (VITO)";"urine";"first morning urine";"Flehs2RefAdolescents";"";"mbzp"
53704;1;"p95";93;"country studies";"Laura (VITO)";"urine";"first morning urine";"Flehs2RefAdults";"";"mbzp"
53704;1;"p50";5.25;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs3RefAdolescents";"";"mbzp"
53704;1;"p50";2.5658;"HBM4EU aligned studies";"Laura (VITO)";"urine";"random spot urine";"";"";"mbzp"
53704;1;"p50";3.5;"HBM4EU aligned studies";"Laura (VITO)";"urine";"first morning urine";"";"";"mbzp"
53704;1;"p95";52.74207;"HBM4EU existing studies";"Laura (VITO)";"urine";"first morning urine";"";"";"mbzp"
53704;1;"p50";10.66967;"HBM4EU existing studies";"Laura (VITO)";"urine";"first morning urine";"";"";"mbzp"
53704;1;"p95";94.4004;"HBM4EU existing studies";"Laura (VITO)";"urine";"urine 24h";"";"";"mbzp"
53704;1;"p50";5.23089;"HBM4EU existing studies";"Laura (VITO)";"urine";"random spot urine";"";"";"mbzp"
53705;1;"p95";157.48;"country studies";"Laura (VITO)";"nail";"All toe nail";"Flehs3Newborns";"";"mbzp"
53705;1;"p50";30.69;"country studies";"Laura (VITO)";"nail";"All toe nail";"Flehs3Newborns";"";"mbzp"
53710;1;"p95";0.26612;"HBM4EU existing studies";"Laura (VITO)";"urine";"first morning urine";"";"";"mchp"
53710;1;"p50";0.10005;"HBM4EU aligned studies";"Laura (VITO)";"urine";"random spot urine";"";"";"mchp"
53710;1;"p50";0.1;"HBM4EU aligned studies";"Laura (VITO)";"urine";"first morning urine";"";"";"mchp"
53710;1;"p95";0.491500000000001;"HBM4EU aligned studies";"Laura (VITO)";"urine";"first morning urine";"";"";"mchp"
53710;1;"p95";0.195199999999997;"HBM4EU aligned studies";"Laura (VITO)";"urine";"random spot urine";"";"";"mchp"
53710;1;"p95";1.202;"HBM4EU existing studies";"Laura (VITO)";"urine";"random spot urine";"";"";"mchp"
53714;1;"p50";20.75;"HBM4EU existing studies";"Laura (VITO)";"urine";"first morning urine";"";"";"mcmhp"
53714;1;"p95";77.75;"HBM4EU existing studies";"Laura (VITO)";"urine";"first morning urine";"";"";"mcmhp"
53716;1;"p95";6.755;"HBM4EU aligned studies";"Laura (VITO)";"urine";"first morning urine";"";"";"mcoch"
53716;1;"p50";0.98;"HBM4EU aligned studies";"Laura (VITO)";"urine";"random spot urine";"";"";"mcoch"
53716;1;"p50";0.62833;"HBM4EU existing studies";"Laura (VITO)";"urine";"first morning urine";"";"";"mcoch"
53716;1;"p95";7.68639999999999;"HBM4EU aligned studies";"Laura (VITO)";"urine";"random spot urine";"";"";"mcoch"
53716;1;"p50";1.22;"HBM4EU aligned studies";"Laura (VITO)";"urine";"first morning urine";"";"";"mcoch"
53716;1;"p50";0.98;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs4RefAdolescents";"";"mcoch"
53716;1;"p95";4.20264;"HBM4EU existing studies";"Laura (VITO)";"urine";"first morning urine";"";"";"mcoch"
53716;1;"p95";3.36;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs4RefAdolescents";"";"mcoch"
53717;1;"p95";20.9;"country studies";"Laura (VITO)";"nail";"All toe nail";"Flehs3Newborns";"";"mcoch"
53718;1;"p50";1.65;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs4RefAdolescents";"";"mcop"
53718;1;"p50";10.63694;"HBM4EU existing studies";"Laura (VITO)";"urine";"urine 24h";"";"";"mcop"
53718;1;"p50";4.8135;"HBM4EU aligned studies";"Laura (VITO)";"urine";"random spot urine";"";"";"mcop"
53718;1;"p50";9.32049;"HBM4EU existing studies";"Laura (VITO)";"urine";"first morning urine";"";"";"mcop"
53718;1;"p95";36.726;"HBM4EU aligned studies";"Laura (VITO)";"urine";"first morning urine";"";"";"mcop"
53718;1;"p95";7.12;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs4RefAdolescents";"";"mcop"
53718;1;"p95";63.54928;"HBM4EU existing studies";"Laura (VITO)";"urine";"first morning urine";"";"";"mcop"
53718;1;"p95";27.28845;"HBM4EU aligned studies";"Laura (VITO)";"urine";"random spot urine";"";"";"mcop"
53718;1;"p50";6.355;"HBM4EU aligned studies";"Laura (VITO)";"urine";"first morning urine";"";"";"mcop"
53718;1;"p95";42.50259;"HBM4EU existing studies";"Laura (VITO)";"urine";"urine 24h";"";"";"mcop"
53718;1;"p95";34.99311;"HBM4EU existing studies";"Laura (VITO)";"urine";"random spot urine";"";"";"mcop"
53718;1;"p50";6.87526;"HBM4EU existing studies";"Laura (VITO)";"urine";"random spot urine";"";"";"mcop"
53722;1;"p95";2.2881575;"country studies";"Hans Mol (Wageningen University)";"urine";;"SPRINT study from NL";"";"mcpa"
53722;1;"p50";0.377135;"country studies";"Hans Mol (Wageningen University)";"urine";;"SPRINT study from NL";"";"mcpa"
53732;1;"p50";3.7;"country studies";"Laura (VITO)";"urine";"first morning urine";"Flehs2RefAdolescents";"";"mehp"
53732;1;"p50";2.02;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs3RefAdolescents";"";"mehp"
53732;1;"p50";1.77965;"HBM4EU aligned studies";"Laura (VITO)";"urine";"first morning urine";"";"";"mehp"
53732;1;"p50";2.7;"country studies";"Laura (VITO)";"urine";"first morning urine";"Flehs2RefAdults";"";"mehp"
53732;1;"p50";1.1;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs4RefAdolescents";"";"mehp"
53732;1;"p95";5.2;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs4RefAdolescents";"";"mehp"
53732;1;"p95";13.82786;"HBM4EU existing studies";"Laura (VITO)";"urine";"first morning urine";"";"";"mehp"
53732;1;"p50";3.80344;"HBM4EU existing studies";"Laura (VITO)";"urine";"urine 24h";"";"";"mehp"
53732;1;"p95";17;"country studies";"Laura (VITO)";"urine";"first morning urine";"Flehs2RefAdolescents";"";"mehp"
53732;1;"p50";3.22651;"HBM4EU existing studies";"Laura (VITO)";"urine";"first morning urine";"";"";"mehp"
53732;1;"p95";8.71;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs3RefAdolescents";"";"mehp"
53732;1;"p95";13.08437;"HBM4EU existing studies";"Laura (VITO)";"urine";"urine 24h";"";"";"mehp"
53732;1;"p95";9.26306;"HBM4EU aligned studies";"Laura (VITO)";"urine";"first morning urine";"";"";"mehp"
53732;1;"p50";1.54;"HBM4EU aligned studies";"Laura (VITO)";"urine";"random spot urine";"";"";"mehp"
53732;1;"p95";14;"country studies";"Laura (VITO)";"urine";"first morning urine";"Flehs2RefAdults";"";"mehp"
53732;1;"p50";3.77878;"HBM4EU existing studies";"Laura (VITO)";"urine";"random spot urine";"";"";"mehp"
53732;1;"p95";9.11025;"HBM4EU aligned studies";"Laura (VITO)";"urine";"random spot urine";"";"";"mehp"
53732;1;"p95";17.86716;"HBM4EU existing studies";"Laura (VITO)";"urine";"random spot urine";"";"";"mehp"
53733;1;"p95";5411;"country studies";"Laura (VITO)";"nail";"All toe nail";"Flehs3Newborns";"";"mehp"
53733;1;"p50";683;"country studies";"Laura (VITO)";"nail";"All toe nail";"Flehs3Newborns";"";"mehp"
53736;1;"p95";335.02938;"HBM4EU existing studies";"Laura (VITO)";"urine";"first morning urine";"";"";"mep"
53736;1;"p50";25.089;"HBM4EU aligned studies";"Laura (VITO)";"urine";"random spot urine";"";"";"mep"
53736;1;"p95";372.465500000001;"HBM4EU aligned studies";"Laura (VITO)";"urine";"first morning urine";"";"";"mep"
53736;1;"p50";24.7;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs4RefAdolescents";"";"mep"
53736;1;"p50";23.16415;"HBM4EU existing studies";"Laura (VITO)";"urine";"random spot urine";"";"";"mep"
53736;1;"p50";32.3;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs3RefAdolescents";"";"mep"
53736;1;"p50";46.95763;"HBM4EU existing studies";"Laura (VITO)";"urine";"first morning urine";"";"";"mep"
53736;1;"p95";593;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs3RefAdolescents";"";"mep"
53736;1;"p50";28.49752;"HBM4EU existing studies";"Laura (VITO)";"urine";"urine 24h";"";"";"mep"
53736;1;"p95";168.72853;"HBM4EU existing studies";"Laura (VITO)";"urine";"urine 24h";"";"";"mep"
53736;1;"p95";305.45309;"HBM4EU existing studies";"Laura (VITO)";"urine";"random spot urine";"";"";"mep"
53736;1;"p95";253.99489;"HBM4EU aligned studies";"Laura (VITO)";"urine";"random spot urine";"";"";"mep"
53736;1;"p95";419.6;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs4RefAdolescents";"";"mep"
53736;1;"p50";37.615;"HBM4EU aligned studies";"Laura (VITO)";"urine";"first morning urine";"";"";"mep"
53737;1;"p95";1361.3;"country studies";"Laura (VITO)";"nail";"All toe nail";"Flehs3Newborns";"";"mep"
53737;1;"p50";143.1;"country studies";"Laura (VITO)";"nail";"All toe nail";"Flehs3Newborns";"";"mep"
53768;1;"p95";470;"literature";"Fen (VITO)";"urine";;"https://www.canada.ca/en/health-canada/services/environmental-workplace-health/reports-publications/environmental-contaminants/sixth-report-human-biomonitoring/page-3.html#s9-2";"xxx is 470(210–730)* - LOD= 1.3 - unit= µg/L - matrix= Urine";"metpar"
53768;1;"p50";19;"literature";"Fen (VITO)";"urine";;"https://www.canada.ca/en/health-canada/services/environmental-workplace-health/reports-publications/environmental-contaminants/sixth-report-human-biomonitoring/page-3.html#s9-2";"xxx is 19(6–23)) - LOD= 1.3 - unit= µg/L - matrix= Urine";"metpar"
53778;1;"p50";0.39642;"HBM4EU existing studies";"Laura (VITO)";"cord blood";"cord blood-whole blood";"";"";"mhg"
53778;1;"p95";1.36183;"HBM4EU existing studies";"Laura (VITO)";"cord blood";"cord blood-whole blood";"";"";"mhg"
53779;1;"p95";520;"country studies";"Laura (VITO)";"hair";"hair";"Flehs2AdoMenen";"";"mhg"
53779;1;"p95";354;"country studies";"Laura (VITO)";"hair";"hair";"Flehs2AdoGenk";"";"mhg"
53779;1;"p50";267;"country studies";"Laura (VITO)";"hair";"hair";"Flehs2Nb";"";"mhg"
53779;1;"p50";115;"country studies";"Laura (VITO)";"hair";"hair";"Flehs2RefAdolescents";"";"mhg"
53779;1;"p95";851;"country studies";"Laura (VITO)";"hair";"hair";"Flehs2Nb";"";"mhg"
53779;1;"p95";430;"country studies";"Laura (VITO)";"hair";"hair";"Flehs2RefAdolescents";"";"mhg"
53779;1;"p50";133;"country studies";"Laura (VITO)";"hair";"hair";"Flehs2AdoMenen";"";"mhg"
53779;1;"p50";300;"country studies";"Laura (VITO)";"hair";"hair";"Flehs3Newborns";"";"mhg"
53779;1;"p95";890;"country studies";"Laura (VITO)";"hair";"hair";"Flehs3Newborns";"";"mhg"
53779;1;"p50";107;"country studies";"Laura (VITO)";"hair";"hair";"Flehs2AdoGenk";"";"mhg"
53790;1;"p50";1.7028;"HBM4EU aligned studies";"Laura (VITO)";"urine";"random spot urine";"";"";"mhnch"
53790;1;"p95";10.62335;"HBM4EU existing studies";"Laura (VITO)";"urine";"first morning urine";"";"";"mhnch"
53790;1;"p95";13.74;"HBM4EU aligned studies";"Laura (VITO)";"urine";"first morning urine";"";"";"mhnch"
53790;1;"p95";14.93345;"HBM4EU aligned studies";"Laura (VITO)";"urine";"random spot urine";"";"";"mhnch"
53790;1;"p95";6.73;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs4RefAdolescents";"";"mhnch"
53790;1;"p50";1.32444;"HBM4EU existing studies";"Laura (VITO)";"urine";"first morning urine";"";"";"mhnch"
53790;1;"p50";2;"HBM4EU aligned studies";"Laura (VITO)";"urine";"first morning urine";"";"";"mhnch"
53790;1;"p50";1.05;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs4RefAdolescents";"";"mhnch"
53792;1;"p50";3.83;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs4RefAdolescents";"";"mhnp"
53792;1;"p50";7.10395;"HBM4EU existing studies";"Laura (VITO)";"urine";"random spot urine";"";"";"mhnp"
53792;1;"p95";15.12;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs4RefAdolescents";"";"mhnp"
53792;1;"p50";3.82;"HBM4EU aligned studies";"Laura (VITO)";"urine";"random spot urine";"";"";"mhnp"
53792;1;"p95";31.2;"HBM4EU aligned studies";"Laura (VITO)";"urine";"first morning urine";"";"";"mhnp"
53792;1;"p95";32.8094;"HBM4EU aligned studies";"Laura (VITO)";"urine";"random spot urine";"";"";"mhnp"
53792;1;"p50";5.93355;"HBM4EU aligned studies";"Laura (VITO)";"urine";"first morning urine";"";"";"mhnp"
53792;1;"p95";31.99857;"HBM4EU existing studies";"Laura (VITO)";"urine";"random spot urine";"";"";"mhnp"
53792;1;"p50";7.70644;"HBM4EU existing studies";"Laura (VITO)";"urine";"urine 24h";"";"";"mhnp"
53792;1;"p95";43.58125;"HBM4EU existing studies";"Laura (VITO)";"urine";"first morning urine";"";"";"mhnp"
53792;1;"p50";7.95337;"HBM4EU existing studies";"Laura (VITO)";"urine";"first morning urine";"";"";"mhnp"
